PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Punjabi",,"Pendjabi",,"Text",,"All",,"Office Online Group",,""
"isiXhosa",,"Xhosa",,"Text",,"All",,"Office Online Group",,""
"Arabic (Kuwait)",,"Arabe (Koweït)",,"Text",,"All",,"Office Online Group",,""
"English",,"Anglais",,"Text",,"All",,"Office Online Group",,""
"{0} ch",,"{0} ca",,"Text",,"All",,"Office Online Group",,""
"English (U.S.)",,"Anglais (États-Unis)",,"Text",,"All",,"Office Online Group",,""
"Tamazight (Latin, Algeria)",,"Tamazight (latin, Algérie)",,"Text",,"All",,"Office Online Group",,""
"Norwegian (Nynorsk)",,"Norvégien (Nynorsk)",,"Text",,"All",,"Office Online Group",,""
"Italian (Italy)",,"Italien (Italie)",,"Text",,"All",,"Office Online Group",,""
"Please use the newly launched browser window to enter your username and password. If you don't see it, try clicking the sign in button again.",,"La nouvelle fenêtre du navigateur vous permet d’entrer votre nom d’utilisateur et votre mot de passe. Si cette fenêtre ne s’affiche pas, essayez de cliquer de nouveau sur le bouton de connexion.",,"Text",,"All",,"Office Online Group",,""
"Tamil",,"Tamoul",,"Text",,"All",,"Office Online Group",,""
"We're setting up your {0} so you can start creating new documents. This might take a few minutes.{1}Please refresh the browser page to see if it's ready to use.",,"Nous configurons votre espace {0} de sorte que vous puissiez commencer à créer des documents. Cette opération peut prendre quelques minutes.{1}Veuillez actualiser la page du navigateur pour voir s’il est prêt à être utilisé.",,"Text",,"All",,"Office Online Group",,""
"Expand the Ribbon",,"Développer le ruban",,"Text",,"All",,"Office Online Group",,""
"Error",,"Erreur",,"Text",,"All",,"Office Online Group",,""
"Close",,"Fermer",,"Text",,"All",,"Office Online Group",,""
"Use Skype to chat with everyone who is working on the document right now.",,"Utilisez Skype pour discuter avec l’ensemble des personnes qui travaillent actuellement sur le document.",,"Text",,"All",,"Office Online Group",,""
"FF",,"WP",,"Text",,"All",,"Office Online Group",,""
"P",,"A",,"Text",,"All",,"Office Online Group",,""
"SE",,"FF",,"Text",,"All",,"Office Online Group",,""
"Microsoft Whiteboard",,"Tableau blanc collaboratif Microsoft",,"Text",,"All",,"Office Online Group",,""
"E",,"P",,"Text",,"All",,"Office Online Group",,""
"I have a suggestion",,"J’ai une suggestion",,"Text",,"All",,"Office Online Group",,""
"Tell us why you're switching to the Classic Ribbon.",,"Dites-nous pourquoi vous passez au ruban standard.",,"Text",,"All",,"Office Online Group",,""
"Session ID: {0}",,"ID de session : {0}",,"Text",,"All",,"Office Online Group",,""
"Don't worry, no changes were made to your original file.",,"Ne vous inquiétez pas, nous n’avons apporté aucune modification au fichier d’origine.",,"Text",,"All",,"Office Online Group",,""
"Check for updates.",,"Vérifier les mises à jour.",,"Text",,"All",,"Office Online Group",,""
"B",,"U",,"Text",,"All",,"Office Online Group",,""
"Spanish (Spain-Traditional Sort)",,"Espagnol (Espagne - traditionnel)",,"Text",,"All",,"Office Online Group",,""
"Spanish (International Sort)",,"Espagnol (International)",,"Text",,"All",,"Office Online Group",,""
"L",,"I",,"Text",,"All",,"Office Online Group",,""
"German (Luxembourg)",,"Allemand (Luxembourg)",,"Text",,"All",,"Office Online Group",,""
"French (Switzerland)",,"Français (Suisse)",,"Text",,"All",,"Office Online Group",,""
"K",,"K",,"Text",,"All",,"Office Online Group",,""
"DC",,"M",,"Text",,"All",,"Office Online Group",,""
"Inuktitut (Syllabics)",,"Inuktitut (syllabaire)",,"Text",,"All",,"Office Online Group",,""
"BR",,"F",,"Text",,"All",,"Office Online Group",,""
"SI",,"SI",,"Text",,"All",,"Office Online Group",,""
"monorail",,"monorail",,"Text",,"All",,"Office Online Group",,""
"satellite antenna",,"antenne satellite",,"Text",,"All",,"Office Online Group",,""
"pig nose",,"groin",,"Text",,"All",,"Office Online Group",,""
"food asian",,"nourriture asiatique",,"Text",,"All",,"Office Online Group",,""
"F",,"U",,"Text",,"All",,"Office Online Group",,""
"H",,"D",,"Text",,"All",,"Office Online Group",,""
"Statue of Liberty",,"statue de la liberté",,"Text",,"All",,"Office Online Group",,""
"light bulb",,"ampoule",,"Text",,"All",,"Office Online Group",,""
"direct hit",,"dans le mille",,"Text",,"All",,"Office Online Group",,""
"triangular flag",,"drapeau rouge",,"Text",,"All",,"Office Online Group",,""
"bow and arrow",,"arc et flèche",,"Text",,"All",,"Office Online Group",,""
"croissant",,"croissant",,"Text",,"All",,"Office Online Group",,""
"last quarter moon",,"dernier quartier",,"Text",,"All",,"Office Online Group",,""
"black large square",,"grand carré noir",,"Text",,"All",,"Office Online Group",,""
"four-thirty",,"quatre heures et demie",,"Text",,"All",,"Office Online Group",,""
"tennis",,"balle de tennis",,"Text",,"All",,"Office Online Group",,""
"dress",,"robe",,"Text",,"All",,"Office Online Group",,""
"person surfing",,"personne qui fait du surf",,"Text",,"All",,"Office Online Group",,""
"Xitsonga",,"Tsonga",,"Text",,"All",,"Office Online Group",,""
"Can't Rename Yet",,"Nous ne pouvons pas renommer pour le moment",,"Text",,"All",,"Office Online Group",,""
"Zoom",,"Zoom",,"Text",,"All",,"Office Online Group",,""
"light and video",,"éclairages et vidéos",,"Text",,"All",,"Office Online Group",,""
"postbox",,"boîte postale",,"Text",,"All",,"Office Online Group",,""
"man with chinese cap",,"homme avec un chapeau chinois",,"Text",,"All",,"Office Online Group",,""
"handbag",,"sac à main",,"Text",,"All",,"Office Online Group",,""
"link",,"mousqueton",,"Text",,"All",,"Office Online Group",,""
"inbox tray",,"boîte de réception",,"Text",,"All",,"Office Online Group",,""
"skull",,"crâne",,"Text",,"All",,"Office Online Group",,""
"There are more results than the Accessibility Checker can display here. After fixing these issues, recheck your document to see more results.",,"Le vérificateur d’accessibilité ne peut pas afficher tous les résultats ici, car ils sont trop nombreux. Une fois ces problèmes résolus, vérifiez de nouveau votre document pour afficher davantage de résultats.",,"Text",,"All",,"Office Online Group",,""
"Errors",,"Erreurs",,"Text",,"All",,"Office Online Group",,""
"AA",,"AA",,"Text",,"All",,"Office Online Group",,""
"Manage Assignment",,"Gérer l’affectation",,"Text",,"All",,"Office Online Group",,""
"T",,"H",,"Text",,"All",,"Office Online Group",,""
"Help",,"Aide",,"Text",,"All",,"Office Online Group",,""
"Download My File",,"Télécharger mon fichier",,"Text",,"All",,"Office Online Group",,""
"Loading...",,"Chargement en cours...",,"Text",,"All",,"Office Online Group",,""
"Quechua (Bolivia)",,"Quechua (Bolivie)",,"Text",,"All",,"Office Online Group",,""
"food and drink",,"repas et boissons",,"Text",,"All",,"Office Online Group",,""
"sailboat",,"voilier",,"Text",,"All",,"Office Online Group",,""
"AB button (blood type)",,"touche groupe sanguin ab",,"Text",,"All",,"Office Online Group",,""
"H",,"R",,"Text",,"All",,"Office Online Group",,""
"Header",,"En-tête",,"Text",,"All",,"Office Online Group",,""
